"Mass.Feature","FinalBMIS","Orig_RSD","FinalRSD","runDate","type","SampID","replicate","Area.with.QC","MIS","Adjusted.Area","Run.Cmpd"
"Cytosine","Sulfoacetic Acid, 13C2",0.261835,0.1175188,"180821","Smp","MS9C2DCM","B",91142144,"Sulfoacetic Acid, 13C2",115145737,"180821_Smp_MS9C2DCM_B Cytosine"
"Cytosine","Sulfoacetic Acid, 13C2",0.261835,0.1175188,"180821","Smp","MS9C2DCM","C",88197192,"Sulfoacetic Acid, 13C2",65222005,"180821_Smp_MS9C2DCM_C Cytosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Full1",5355788,"Inj_vol",5218460,"180821_Poo_Day1and2Poo_Full1 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Full2",4756041,"Inj_vol",4634091,"180821_Poo_Day1and2Poo_Full2 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Full3",5882753,"Inj_vol",5731913,"180821_Poo_Day1and2Poo_Full3 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Full4",5953770,"Inj_vol",5801109,"180821_Poo_Day1and2Poo_Full4 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Full5",7431538,"Inj_vol",7240986,"180821_Poo_Day1and2Poo_Full5 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Full6",7664678,"Inj_vol",7468148,"180821_Poo_Day1and2Poo_Full6 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Half1",2608459,"Inj_vol",5083151,"180821_Poo_Day1and2Poo_Half1 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Half2",2438960,"Inj_vol",4752845,"180821_Poo_Day1and2Poo_Half2 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Half3",2902254,"Inj_vol",5655674,"180821_Poo_Day1and2Poo_Half3 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Half4",3118688,"Inj_vol",6077443,"180821_Poo_Day1and2Poo_Half4 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Half5",3752068,"Inj_vol",7311722,"180821_Poo_Day1and2Poo_Half5 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","Day1and2Poo","Half6",3728012,"Inj_vol",7264844,"180821_Poo_Day1and2Poo_Half6 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","MesoScopeQC","1",4631758,"Inj_vol",4512995,"180821_Poo_MesoScopeQC_1 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","MesoScopeQC","2",3609487,"Inj_vol",3516936,"180821_Poo_MesoScopeQC_2 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","MesoScopeQC","3",3252899,"Inj_vol",3169491,"180821_Poo_MesoScopeQC_3 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","MesoScopeQC","4",3596735,"Inj_vol",3504511,"180821_Poo_MesoScopeQC_4 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","MesoScopeQC","5",4669062,"Inj_vol",4549342,"180821_Poo_MesoScopeQC_5 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Poo","MesoScopeQC","6",4795108,"Inj_vol",4672157,"180821_Poo_MesoScopeQC_6 Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS10C215m","A",4670290,"Inj_vol",4550539,"180821_Smp_MS10C215m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS10C215m","B",9519802,"Inj_vol",9275705,"180821_Smp_MS10C215m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS10C215m","C",5134856,"Inj_vol",5003193,"180821_Smp_MS10C215m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS10C2175m","A",2460134,"Inj_vol",2397054,"180821_Smp_MS10C2175m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS10C2175m","B",2649656,"Inj_vol",2581716,"180821_Smp_MS10C2175m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS10C2175m","C",3766394,"Inj_vol",3669820,"180821_Smp_MS10C2175m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS10C2DCM","A",7933266,"Inj_vol",7729849,"180821_Smp_MS10C2DCM_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS10C2DCM","B",12472061,"Inj_vol",12152265,"180821_Smp_MS10C2DCM_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS10C2DCM","C",17359118,"Inj_vol",16914012,"180821_Smp_MS10C2DCM_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS11C215m","A",9411630,"Inj_vol",9170306,"180821_Smp_MS11C215m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS11C215m","B",7328263,"Inj_vol",7140359,"180821_Smp_MS11C215m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS11C215m","C",4502356,"Inj_vol",4386911,"180821_Smp_MS11C215m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS11C2175m","A",849355,"Inj_vol",827576.7,"180821_Smp_MS11C2175m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS11C2175m","B",385739,"Inj_vol",375848.3,"180821_Smp_MS11C2175m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS11C2175m","C",2086435,"Inj_vol",2032937,"180821_Smp_MS11C2175m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS11C2DCM","A",3617243,"Inj_vol",3524493,"180821_Smp_MS11C2DCM_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS11C2DCM","B",2951606,"Inj_vol",2875924,"180821_Smp_MS11C2DCM_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS11C2DCM","C",10140841,"Inj_vol",9880819,"180821_Smp_MS11C2DCM_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS12C115m","A",9476062,"Inj_vol",9233086,"180821_Smp_MS12C115m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS12C115m","B",6118930,"Inj_vol",5962034,"180821_Smp_MS12C115m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS12C115m","C",5155007,"Inj_vol",5022827,"180821_Smp_MS12C115m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS12C1175m","A",853865,"Inj_vol",831971,"180821_Smp_MS12C1175m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS12C1175m","B",1892741,"Inj_vol",1844209,"180821_Smp_MS12C1175m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS12C1175m","C",2018797,"Inj_vol",1967033,"180821_Smp_MS12C1175m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS12C1DCM","A",10512819,"Inj_vol",10243260,"180821_Smp_MS12C1DCM_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS12C1DCM","B",8736111,"Inj_vol",8512108,"180821_Smp_MS12C1DCM_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS12C1DCM","C",8146690,"Inj_vol",7937801,"180821_Smp_MS12C1DCM_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS13C2175m","A",1571137,"Inj_vol",1530851,"180821_Smp_MS13C2175m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS13C2175m","B",2469862,"Inj_vol",2406532,"180821_Smp_MS13C2175m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS13C2175m","C",2642654,"Inj_vol",2574894,"180821_Smp_MS13C2175m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS13C2DCM","A",4815623,"Inj_vol",4692145,"180821_Smp_MS13C2DCM_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS13C2DCM","B",6608572,"Inj_vol",6439121,"180821_Smp_MS13C2DCM_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS13C2DCM","C",4643254,"Inj_vol",4524196,"180821_Smp_MS13C2DCM_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS13C315m","A",3685754,"Inj_vol",3591247,"180821_Smp_MS13C315m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS13C315m","B",7104514,"Inj_vol",6922347,"180821_Smp_MS13C315m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS13C315m","C",3331084,"Inj_vol",3245672,"180821_Smp_MS13C315m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS14C215m","A",8246926,"Inj_vol",8035466,"180821_Smp_MS14C215m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS14C215m","B",7267983,"Inj_vol",7081624,"180821_Smp_MS14C215m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS14C215m","C",8646378,"Inj_vol",8424676,"180821_Smp_MS14C215m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS14C2175m","A",2009715,"Inj_vol",1958184,"180821_Smp_MS14C2175m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS14C2175m","B",3581785,"Inj_vol",3489944,"180821_Smp_MS14C2175m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS14C2175m","C",2588222,"Inj_vol",2521857,"180821_Smp_MS14C2175m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS14C2DCM","A",3052886,"Inj_vol",2974607,"180821_Smp_MS14C2DCM_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS14C2DCM","B",5780938,"Inj_vol",5632709,"180821_Smp_MS14C2DCM_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS14C2DCM","C",10349988,"Inj_vol",10084604,"180821_Smp_MS14C2DCM_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS4C115m","A",5472825,"Inj_vol",5332496,"180821_Smp_MS4C115m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS4C115m","B",12765051,"Inj_vol",12437742,"180821_Smp_MS4C115m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS4C115m","C",23723354,"Inj_vol",23115063,"180821_Smp_MS4C115m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS4C1175m","A",1343160,"Inj_vol",1308720,"180821_Smp_MS4C1175m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS4C1175m","B",2084037,"Inj_vol",2030600,"180821_Smp_MS4C1175m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS4C1175m","C",2461824,"Inj_vol",2398700,"180821_Smp_MS4C1175m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS4C1DCM","A",11227556,"Inj_vol",10939670,"180821_Smp_MS4C1DCM_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS4C1DCM","B",9436014,"Inj_vol",9194065,"180821_Smp_MS4C1DCM_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS4C1DCM","C",7395672,"Inj_vol",7206039,"180821_Smp_MS4C1DCM_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS5C115m","A",2506896,"Inj_vol",2442617,"180821_Smp_MS5C115m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS5C115m","B",8527031,"Inj_vol",8308389,"180821_Smp_MS5C115m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS5C115m","C",4370314,"Inj_vol",4258255,"180821_Smp_MS5C115m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS5C1175m","A",1824894,"Inj_vol",1778102,"180821_Smp_MS5C1175m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS5C1175m","B",2100642,"Inj_vol",2046779,"180821_Smp_MS5C1175m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS5C1175m","C",5018090,"Inj_vol",4889421,"180821_Smp_MS5C1175m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS5C1DCM","A",4561431,"Inj_vol",4444471,"180821_Smp_MS5C1DCM_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS5C1DCM","B",3373192,"Inj_vol",3286700,"180821_Smp_MS5C1DCM_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS5C1DCM","C",7259816,"Inj_vol",7073667,"180821_Smp_MS5C1DCM_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS6C315m","A",3887600,"Inj_vol",3787918,"180821_Smp_MS6C315m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS6C315m","B",5387754,"Inj_vol",5249606,"180821_Smp_MS6C315m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS6C315m","C",4580346,"Inj_vol",4462901,"180821_Smp_MS6C315m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS6C3175m","A",4580699,"Inj_vol",4463245,"180821_Smp_MS6C3175m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS6C3175m","B",3227464,"Inj_vol",3144709,"180821_Smp_MS6C3175m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS6C3175m","C",3162530,"Inj_vol",3081439,"180821_Smp_MS6C3175m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS6C3DCM","A",4135395,"Inj_vol",4029359,"180821_Smp_MS6C3DCM_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS6C3DCM","B",9132920,"Inj_vol",8898743,"180821_Smp_MS6C3DCM_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS6C3DCM","C",3775893,"Inj_vol",3679075,"180821_Smp_MS6C3DCM_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS7C115m","A",6739739,"Inj_vol",6566925,"180821_Smp_MS7C115m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS7C115m","B",6040570,"Inj_vol",5885684,"180821_Smp_MS7C115m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS7C115m","C",6423457,"Inj_vol",6258753,"180821_Smp_MS7C115m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS7C1175m","A",3492137,"Inj_vol",3402595,"180821_Smp_MS7C1175m_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS7C1175m","B",4023297,"Inj_vol",3920136,"180821_Smp_MS7C1175m_B Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS7C1175m","C",1705359,"Inj_vol",1661632,"180821_Smp_MS7C1175m_C Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS7C1DCM","A",6092802,"Inj_vol",5936576,"180821_Smp_MS7C1DCM_A Deoxyadenosine"
"Deoxyadenosine","Inj_vol",0.1700594,0.1700594,"180821","Smp","MS7C1DCM","B",6587926,"Inj_vol",6419005,"180821_Smp_MS7C1DCM_B Deoxyadenosine"
