"Mass.Feature","FinalBMIS","Orig_RSD","FinalRSD","runDate","type","SampID","replicate","Area.with.QC","MIS","Adjusted.Area","Run.Cmpd"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","Day1and2Poo","Full5",31380836,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_Day1and2Poo_Full5 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","Day1and2Poo","Full6",29451618,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_Day1and2Poo_Full6 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","Day1and2Poo","Half1",22227392,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_Day1and2Poo_Half1 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","Day1and2Poo","Half2",23106520,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_Day1and2Poo_Half2 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","Day1and2Poo","Half3",23068166,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_Day1and2Poo_Half3 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","Day1and2Poo","Half4",23775476,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_Day1and2Poo_Half4 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","Day1and2Poo","Half5",17017398,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_Day1and2Poo_Half5 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","Day1and2Poo","Half6",16699950,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_Day1and2Poo_Half6 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","MesoScopeQC","1",51068260,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_MesoScopeQC_1 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","MesoScopeQC","2",61593084,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_MesoScopeQC_2 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","MesoScopeQC","3",62097344,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_MesoScopeQC_3 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","MesoScopeQC","4",64938840,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_MesoScopeQC_4 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","MesoScopeQC","5",42709732,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_MesoScopeQC_5 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Poo","MesoScopeQC","6",39938688,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Poo_MesoScopeQC_6 Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS4C1DCM","A",54358332,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS4C1DCM_A Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS4C1DCM","B",46584928,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS4C1DCM_B Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS4C1DCM","C",41019256,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS4C1DCM_C Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS4C115m","A",26700498,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS4C115m_A Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS4C115m","B",18532264,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS4C115m_B Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS4C115m","C",27390044,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS4C115m_C Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS4C1175m","A",33083940,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS4C1175m_A Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS4C1175m","B",42401212,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS4C1175m_B Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS4C1175m","C",40321092,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS4C1175m_C Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS5C1DCM","A",71789912,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS5C1DCM_A Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS5C1DCM","B",51010464,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS5C1DCM_B Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS5C1DCM","C",22072008,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS5C1DCM_C Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS5C115m","A",50595824,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS5C115m_A Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS5C115m","B",53528012,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS5C115m_B Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS5C115m","C",44487636,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS5C115m_C Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS5C1175m","A",54601992,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS5C1175m_A Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS5C1175m","B",86430744,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS5C1175m_B Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS5C1175m","C",21961936,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS5C1175m_C Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS6C3DCM","A",69819728,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS6C3DCM_A Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS6C3DCM","B",52382552,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS6C3DCM_B Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS6C3DCM","C",72269640,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS6C3DCM_C Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS6C315m","A",80152264,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS6C315m_A Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS6C315m","B",61520384,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS6C315m_B Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS6C315m","C",84315,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS6C315m_C Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS6C3175m","A",13797436,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS6C3175m_A Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS6C3175m","B",26347914,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS6C3175m_B Tryptamine Hydrochloride, D4"
"Tryptamine Hydrochloride, D4","Tryptamine Hydrochloride, D4",0.182075835386507,0,"180905","Smp","MS6C3175m","C",30923280,"Tryptamine Hydrochloride, D4",43793399.5384615,"180905_Smp_MS6C3175m_C Tryptamine Hydrochloride, D4"
